,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
INCY,52,-18.22,8.769171057365222,-4.226442291122803,43.96482829070458,-13.178981322928918,2.074835157641675,0.3269230769230769
IR,28,144.69,14.495817016327576,-3.933408886548738,47.10270988349015,-7.841486149368871,3.6853064185367552,0.42857142857142855
INTC,40,64.98,6.201921323775177,-3.569830435910939,27.216973553731492,-17.26902005440628,1.7373153809734352,0.525
ICE,46,13.47,5.486398249973575,-2.262060614629246,21.160132644757645,-20.25944033681385,2.4253984241146433,0.34782608695652173
IBM,39,26.22,5.665080031727861,-2.9667950832164123,19.119980204526943,-12.850725605037983,1.9094948834774723,0.4358974358974359
IFF,43,19.59,3.692997623221448,-2.026889469220371,13.546065586192002,-9.661119221253056,1.8220024719167018,0.4418604651162791
IP,40,27.67,4.399611971548563,-2.5777029183602287,18.058264567269,-7.649889032068568,1.7067955892866495,0.475
IPG,52,-37.98,3.953439606814112,-2.915079720103413,17.083939468392085,-8.364652031741592,1.3562029125823918,0.3076923076923077
INTU,42,105.61,8.539702465115703,-2.7996107995029793,29.020272747962416,-20.538437664289976,3.0503177322475588,0.42857142857142855
ISRG,26,246.85,14.882058860687001,-2.8390867978725702,72.85202262593175,-10.209006036677149,5.241847086830407,0.5
IVZ,40,-9.31,7.1361750904304815,-4.116446902401011,39.862497092153795,-10.750438660766527,1.73357637293175,0.375
IPGP,36,76.64,13.623906909500265,-6.429834137840466,107.50357428009582,-13.803408113153992,2.118858218958042,0.4722222222222222
IQV,40,63.91,7.810277684045387,-3.7899524336495305,30.92436799070939,-30.40522209951515,2.0607851472490615,0.475
IRM,44,5.08,7.851718372879964,-3.055175899780993,41.30721774291084,-15.039673151825228,2.5699726072868034,0.3181818181818182
JBHT,49,158.47,7.211514809690816,-2.6284865722966804,64.51666935032839,-7.432546494410907,2.7435996385515655,0.5102040816326531
JKHY,55,87.4,4.947051937497787,-1.5537945937085862,26.208137430011913,-7.800249740379317,3.1838519438339645,0.43636363636363634
J,43,112.56,8.139024456689075,-3.0724726893393837,32.06761801433726,-12.871689002450747,2.6490144192100393,0.46511627906976744
